,LCPINDEX2,OLINDEX3,SINDEX2,GINDEX,D460,BD530_2,BD670,D700,BD875,BD905,BD920_2,BD1200,BD1300,BD1400,BD1450,BD1750,BD1900r2,BD1900_2,BD2100_2,BD2100_3,BD2165,BD2190,D2200,BD2210_2,BD2250,BD2265,BD2290,BD2355,MIN2250,RPEAK1,BDI1000VIS,Category,Color
hcp + olivine (Moderate),0.00013742750865491926,0.050623878943426855,-0.0005233792484620192,0.0,0.0,-0.005590422470338252,0.004713558354508485,-0.00043475947305093854,0.006873478424407109,0.01766982860909061,0.01101045881870888,0.0001337163666181862,0.01718228829396551,0.0001822278814272993,0.004984963522748909,-0.0005679468011738908,0.0032502221472042736,0.003227877831481596,-0.0034586641786544803,0.000845444254879868,-0.006079289981678171,-0.005878537893875713,-0.0002827143369341645,0.0002874173514159084,-0.0019229159636846571,-0.0008103883070333939,0.0015787822005253194,-0.0020094828374248586,0.0011289512247635303,0.45045895579115824,0.1783997289265884,hcp + olivine (Moderate),purple
olivine (Low),-0.007663079847452048,0.048635909510960064,0.00380714182138131,0.0,0.0,-0.01778817990310566,-0.013185242066056535,-0.01222224460678678,0.010123164072828317,0.025935275682339998,0.017343191742315023,0.0018642898123657492,0.0184815747716236,-0.0021012853242274865,0.007970963271962006,-0.0024167884802330786,0.006908547963368261,0.005367168009383971,-0.0020379438024942242,0.0036858380514124267,-0.0039265880155308075,-0.005384264962113194,-0.0007994599013505521,0.0008033861318771374,-0.0038312485884375302,-0.002937310716971675,0.0003880465351382423,-0.0013396533911711472,0.0003463690852835155,0.44262999999999997,0.15937662217911175,olivine (Low),red
plagioclase (Moderate),-0.012659975906653863,0.006175154000991135,0.0041521016173795555,0.0,0.0,-0.009954941968200126,0.02079706266051784,0.0037203288354903385,-0.002121778148306719,-0.015064937570349102,-0.012563960481339231,0.002838432237771138,0.010188449627703489,-0.0025474375805776273,0.004134493546357199,-0.00039640570440546696,0.007953692037119708,-0.0011805352373137623,-0.002694645049157396,-0.00020304345936561496,-0.0006151621704759691,-0.0015144136075988524,0.0020356834269378288,0.00038422313903929695,-0.002013104670277155,-0.0030431918648559098,-0.0007682632814480783,0.00010385615653041302,-0.0006834508374675696,0.4656669273854771,0.18556847068577112,plagioclase (Moderate),yellow
olivine (Low),-0.009682731558319845,0.04483072007303414,0.002995064253848212,0.0,0.0,0.002131760032537122,0.0017196636710854474,0.002586087523200886,0.005812277878924466,0.017144491964945607,0.016151384036605987,0.000141711687090873,0.010004225239531928,0.0008128737188166646,0.011090139222733053,-0.00027223035096701764,-0.00030970935588969795,0.002565602989636262,-0.0036658222311902744,-1.9103495746852772e-05,-0.006566724327824902,-0.006555274928309984,0.0002676147290103792,0.0008009335400100959,-0.002982122573288226,-0.0014621171900375263,-0.0007287341549591098,-0.00020537456831393186,0.0007383845451277571,0.7201529845969193,0.18530288749709944,olivine (Low),red
hcp + olivine (Moderate),-0.003772221346569582,0.07140470394077734,0.0004360104706453427,0.0,0.0,0.00359624833015737,0.026330683780120268,0.011758234765081754,0.0089662926058377,0.0190713586098199,0.014204588138572616,-5.1028269195896314e-05,0.024254272571028412,0.012267521408777182,-0.007103766287517521,-0.0012597393082418584,0.0016569642488876157,0.0005266881455244787,-8.224289661229456e-05,0.0038975948809285565,9.256334906670993e-06,0.00047850392575476963,-0.0012916144546042396,0.0006077354487816766,-0.00027195154255021947,-0.0012972756406313124,-0.00035470002686133206,0.0006689614305890323,-0.0013500763255500647,0.5378373014602921,0.1831629144608371,hcp + olivine (Moderate),purple
hcp + olivine (Moderate),-0.00042415641741778694,0.03539243592955647,-0.000708259553809043,0.0,0.0,-0.0008896829810864926,0.006740216794978715,-0.0006442162743649504,0.0007292949802367721,0.009105967331273557,0.009683227444716946,-0.00030010702147942325,0.010044633905490152,0.0026629902941294192,0.0017026278956626673,0.0,0.005528850243745609,0.0005638836667124503,-0.0018695319022765666,0.0017713776174670404,-0.005134250938776841,-0.004641135062047219,3.021200825814585e-05,-0.00026253130209341613,0.00016782486356270443,0.0005171679772056903,0.0007800495720259315,-0.002195239951988226,0.0004154251536697684,0.44262999999999997,0.18685566924346908,hcp + olivine (Moderate),purple
hcp + olivine (Moderate),-0.002444430868299574,0.05516491400842694,-0.00436852545125288,0.0,0.0,-0.026696947894769618,-0.01790917088672006,-0.009537141149351225,-0.005005907556867584,0.020139296029246023,0.02586590353447671,0.0008015072205824758,0.016776241768955535,-0.0018988819801228907,-0.0025824907324805135,-0.0012738151490330196,-0.001959739014974149,-0.0017273827355697158,0.003977940201015828,0.0014726497504891078,-0.003985107855548176,-0.004130984428975193,0.0001252659347408258,0.00035610569168753603,0.0003172817880972012,0.0024208934586428255,0.0022993442647538664,-0.0023205052822115046,0.0018186300700386848,0.44262999999999997,0.14759786449834755,hcp + olivine (Moderate),purple
hcp + olivine (Moderate),0.0008066253463005157,0.013206424408827213,-0.001900618771170759,0.0,0.0,-0.01592098288179411,-0.023235146106397098,-0.01745032577320682,-0.006647478617192837,0.007800993352236607,0.014222984639698621,-0.0023807601817305013,0.011931562505138382,-0.0021797802286263046,-0.001064706459672049,0.00140636452623355,-0.0019325181351310672,-0.0018687617485613206,0.005143160147068504,0.0016561229037227454,-0.0013777377410326697,-0.0014019288871198743,-0.0004074568252609989,0.0006852656051490325,0.0016958217706740664,0.002173250301298335,0.0010228870737289952,-0.0019340299320576015,0.0014043882482680514,0.44262999999999997,0.16148488822184093,hcp + olivine (Moderate),purple
hcp + olivine (High),-0.00196677224242483,0.0432225829742969,-0.0018876612493701206,0.0,0.0,-0.021958832107534354,-0.0005921623475904081,-0.008546269573648457,0.010582119240056032,0.018704311307054855,0.012896947613438292,0.00044661099444953667,0.023705061658041537,0.00377614588402031,-0.00019848553490753318,-0.0009364437236298873,0.0053026625061829424,0.001981957117235922,-0.00014478619122204606,-0.0017470679571358616,-0.0013766911419170746,-0.0013319117878038966,0.0006462945451163327,0.0014153366949752888,0.0013523240437044448,0.0013538937618206015,0.0003323591383319613,-0.00011561071909382825,0.0019529325994085411,0.44262999999999997,0.15332962034778497,hcp + olivine (High),purple
olivine (High),-0.008545255161770914,0.08452916762242907,0.004341763212903249,0.0,0.0,-0.010323636758219124,-0.055079795926105124,-0.022435199441759313,0.01196553368251474,0.04110197348623501,0.03457718563164813,0.0038000432271777518,0.013798170479455085,-0.0006999297013456918,0.015481548520585475,-0.0009694369028232508,0.01278670345423516,0.003072257371789733,-0.005974714959633198,-0.0014111431767100946,-0.012217350570196128,-0.01260421766016373,4.61737164533238e-05,0.001280712331745093,-0.0016586545391430452,-0.0007895508016269037,-0.00029521725789605213,-0.003583616411047874,0.0020636925350367985,0.44262999999999997,0.1610307727466167,olivine (High),red
lcp (High),0.019690363740555758,0.011977748921462854,0.000314971286360044,0.0,0.0,-0.0073618742896963685,-0.02836498690829692,-0.006587356128109123,0.005040086735873528,0.0283862482139291,0.024546136725918655,0.001939902501716495,-0.017459855354933218,-0.0013072432459513283,0.0015717453204905363,0.00010065483693511013,0.007626346779960991,0.0011407740463197369,0.0019954523862164564,0.0037287257256878314,-0.0071015548716457655,-0.007222703264639696,7.793212350337697e-05,0.001488819158676269,-0.0027925138854352216,-0.0027925138854352216,0.0019415537854411413,-0.0031637424921568957,0.002335412545855897,0.44262999999999997,0.17161253564727907,lcp (High),cyan
olivine (Low),-0.0003623929237750569,0.07733301150746798,0.003773465504359641,0.0,0.0,-0.009925708560589497,4.137679209337275e-05,-0.002521503819759907,0.01071032424420193,0.02659037024827504,0.01730992494122674,0.001207275957771592,0.017627303027827446,0.0031023582476785716,0.01367093442673184,-0.0019111134824290055,0.010540792430188572,0.0071007653518502245,-0.005169094581978895,0.0006619845522654044,-0.00831520055128565,-0.008674857500502675,0.0003370011260842576,0.001127036806399917,-0.006109448300805065,-0.005289751842258328,0.0010885096206920686,-0.0005798911969847609,0.00013323894835326477,0.4819547549509902,0.16579429340700136,olivine (Low),red
olivine (Moderate),-0.012097847498017233,0.06442982252524435,0.0024730046762856395,0.0,0.0,-0.010764884450642276,0.0012787697154960087,-0.0010740215790872032,0.007219882196363159,0.018782213939205983,0.013424292382972158,0.003957798270015633,0.020441165697983377,0.004228199166168789,0.010038899901251841,-0.0007451974955288154,0.007534521073563782,0.004898566990364617,-0.005590121496497513,-0.00158874810681775,-0.004174953367218404,-0.004341730250037035,0.0005297343781446306,0.0006755277647537694,-0.0011321365614391787,-0.0013698196892335535,0.00017420186956007555,-0.0009242362768524526,0.0009031356594761952,0.4733159071814363,0.17019927991882255,olivine (Moderate),red
olivine (Low),-0.009960459473803241,0.02128822167495663,0.0044967236464054094,0.0,0.0,-0.016032748209951375,-0.022379676114363756,-0.007956458168288272,0.012992688283165577,0.029387210394619778,0.01833043341653895,-0.001065383972811862,0.015639537329820374,0.00625317847805984,0.0032944124631616445,-0.0020592267477033133,-0.0009384186390370974,0.0010570806907115315,0.0007242982786874741,0.0017183116818227928,-0.008422268851872916,-0.008777457182294945,-0.0007446682538863048,-0.0008274985064589124,-0.00417235722757292,-0.0038614335411717438,1.5224475503727852e-05,-0.000702177938375792,-0.0008055051942281732,0.4500990038007602,0.1559423551671344,olivine (Low),red
hcp + olivine (Moderate),-0.003962442343178752,0.07146335319401997,-0.0048886189024859306,0.0,0.0,-0.017801192246887476,-0.03964350953297746,-0.01064830872022049,0.010248155121616809,0.03949016616382983,0.03228027564400815,0.0029103942082776557,0.025576972601125902,0.002026979857022937,-0.0024183562746813436,-0.00011854023550306181,0.0005529613194745764,-0.0020355375373481976,0.004868572020480522,0.0003344877107811506,-0.004656577784457383,-0.004260549548695591,-0.0013386190154036637,0.0003700672324701282,0.003128510220104186,0.003610976790414222,0.0020737722096962896,-0.003636026651596902,0.0019818295507390005,0.44262999999999997,0.14958787827872655,hcp + olivine (Moderate),purple
lcp (Moderate),0.013939771955316127,0.013059968200776328,-0.0007950839801220688,0.0,0.0,-0.006515298405859626,-0.017368238046004292,-0.0033806971032355193,0.003641142879886039,0.024167504100652715,0.022074960592799897,0.00021076643504214232,-0.012212019171432553,0.0003095341171533983,0.001951820036402263,-9.187252658349188e-05,0.006559232783250768,0.0017792717118942925,0.001162168320107626,0.0013388519248049846,-0.005904297740044084,-0.005908420401958159,-0.0004972918058909759,0.0010429166764495124,0.0006854786125105594,0.0014863390489133765,0.0011343439442180747,-0.004031388332579544,0.002192486885987832,0.44262999999999997,0.1705724001904909,lcp (Moderate),cyan
plagioclase (High),-0.008233013613331374,-0.013559644023097162,0.0020374637337352564,0.0,0.0,-0.003852828826004462,0.00733505020847236,0.008689314973127749,-0.0024831764439623427,-0.010130162469096371,-0.0069116820400692,-0.00023867671957655823,0.012501669191457343,-0.0025307791183997175,-0.0002995431134362736,0.0005128617312039063,0.0014356983180215943,5.5974338446618255e-05,0.0019293460178578803,0.001982845218242324,-0.00018775949892591015,2.723840527463217e-05,-0.0003498234552086199,0.0002234403986143274,-0.002456873609222532,-0.002456873609222532,0.0006787488874051562,-0.001270995515422424,-0.0021541381217800026,0.44262999999999997,0.18825403441906974,plagioclase (High),yellow
hcp + olivine (Moderate),-0.006285239698465594,0.03349094741416587,-3.255104010269072e-05,0.0,0.0,0.0011260868712636984,0.00981182964134486,0.004098519002983303,0.0025352277882881857,0.003978541681169179,0.0031138542956390403,0.0008412949757784505,0.016383006203277928,-0.00016996851697825832,0.0011060943970785386,-0.00042651675814853185,0.0013835925299786611,-0.0009275198448697175,0.0016282283832362854,0.001557873752905392,-0.0006032609375914433,-0.0006632834180244629,0.00011700966882988162,0.000539120900371115,-0.0002446071882094003,-0.0002446071882094003,0.00024836717368315053,-0.00045804823903283776,6.639369580818677e-05,0.6986458531706341,0.1878319354082849,hcp + olivine (Moderate),purple
hcp + olivine (High),-0.012383184097633147,0.07659142693409765,-0.0002560101382746982,0.0,0.0,-0.0009665913599961051,-0.004318233707891306,-0.0027696776944747814,0.006615885508366781,0.014892225483718824,0.006487450004478923,0.0005864543291426161,0.02636454209374328,0.005233223475502813,0.0035329083906736614,-0.0014840089752217178,9.972588551609984e-05,9.619394641868784e-05,0.0005947276782499733,1.3659155652989696e-05,0.0017501950853126003,0.0010143284805478325,5.751579689450281e-05,0.0009989390567964884,0.002045973705591231,0.005310496741267712,-0.00035507091253883516,-0.0008902052536035043,0.0011214893847202312,0.44262999999999997,0.18062722061868947,hcp + olivine (High),purple
olivine (High),-0.006067846518114694,0.020854258241859214,-0.0015897399199087392,0.0,0.0,-0.004294602659980606,-0.003424563882126641,-0.0002763763864428448,0.0030007547995256623,0.009749958117763913,0.006404718946140697,-8.799556122496277e-05,0.012992834842053935,0.00032422254456054844,0.0011510584157088388,-7.583486745521562e-05,0.00021109000622654417,0.00013561376956039428,-0.00011117687277328869,6.964706728274095e-05,0.001842765126685686,0.0011744108325366653,0.0007681565438819593,-0.0001568408757615103,-0.0002476098379831093,0.0014389310518772014,0.0007827088872146559,-0.00016608485760327696,-0.0002592386979796135,0.44262999999999997,0.181248774913633,olivine (High),red
alteration + olivine (Low),-0.0046729492386693,0.01395849908682091,0.00201064418783381,0.0,0.0,-0.001445856028936543,-0.008849783330781014,-0.009593224677836298,0.004508335917177475,0.009340950020926941,0.004685790019518743,7.947678243347411e-05,0.003244409793916936,0.00040779428891835057,0.0023812024820513145,-1.6945405319157558e-05,0.001094857887734224,-0.0002635068913070526,0.00043711566193505025,0.0005645026166199996,-0.0009049555378046747,-0.0011509529034321453,-0.00036838245306136663,-0.00010302867708267271,-0.0016845867807804282,-0.0017294913091223663,-0.000625851102245667,0.0010413792050685267,-0.0011446746828751575,0.5025620064012802,0.18551911502902874,alteration + olivine (Low),red
olivine (Moderate),0.0003899369823411991,0.0049920010482422325,-0.004132768853186919,0.0,0.0,-0.003418301469005902,-0.0007801434513212691,0.0011735402022136077,-0.0004956322011102632,0.006417519231574631,0.007123368317693668,0.0004392610586616552,0.0038868752352665403,-0.0020116134494019278,0.0010575935778986967,2.7510220349524772e-05,-0.0006666843941753875,0.0002387086110321457,-0.0013932508213980732,-0.0013363111551163431,0.0020122390805729085,0.002411200431681082,0.0011487158340507397,0.0003429827456514767,0.002448437338351983,0.003229143767060405,0.0015993280330779402,-0.0025471918353996426,0.0012125512171563546,0.445059675935187,0.1859358732667014,olivine (Moderate),red
hcp + olivine (High),-0.019911860085770373,0.08420651445137062,-0.0022779224093114614,0.0,0.0,-0.002075635525477404,0.00046965599890869125,0.000528478142785227,0.008058036241540667,0.014545270319933135,0.005335448379355068,0.0013840423400610646,0.038411765372117435,0.0028343953261786847,0.005753386805934069,-0.0005717461317853445,0.0015482535570838785,0.00021273323228521157,0.0022509139939748124,0.0017878671670465973,-0.0011320080086318907,-0.0011074940636133235,0.00021041535137955591,0.000726674454119558,0.0014715741529286452,0.0024136671331976833,0.0005233414701915073,9.241048932906448e-05,0.0012942212961987165,0.44262999999999997,0.18038124095212715,hcp + olivine (High),purple
hcp + olivine (High),-0.014825945260216945,0.06849952857573263,-0.0008981335032718363,0.0,0.0,0.005851716781764327,0.004777961542244746,0.0020039320569424923,0.006279108956003032,0.008391717746030536,0.0030319237583957825,0.00042243004717967825,0.02802632976283348,0.0027085186557499474,0.004230403612524913,-0.0006849128619510481,0.004951844307862996,0.0018316449290374237,0.0011989404928577363,-4.757940773503222e-05,0.0009026161608267635,0.0008577155567056627,-0.0006449558634125108,0.0002868037828263059,0.0010777461343685069,0.0018065478779231148,0.0002120192522718778,-0.0005360157491332007,0.0004929129190042181,0.6647203780756151,0.18605569718402704,hcp + olivine (High),purple
